FECHA NEGOCIACIÓN,TÍTULO,EMISOR,NÚMERO DE ACCIONES,V. NOM. UNITARIO,PRECIO,VALOR NOMINAL,VALOR EFECTO,CASA COMPRADORA,CASA VENDEDORA,BOLSA
1/31/2019,ACCIONES,BANCO GUAYAQUIL S.A.,961,1,0.96,961,922.56,INTERVALORES,SILVERCROSS,BVG
1/31/2019,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,3000,1,1.3,3000,3900,ALBION,CASAREAL,BVG
1/31/2019,ACCIONES,BANCO PICHINCHA C.A.,100,100,100,10000,10000,PICAVAL,PICAVAL,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,169,1,2.65,169,447.85,MERCAPITAL,MERCAPITAL,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,4466,1,2.67,4466,11924.22,PLUSVALORES,ACCIONES Y VALORES,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.66,1000,2660,ORION,SANTA FE,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,692,1,2.7,692,1868.4,METROVALORES,ACCIONES Y VALORES,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,1500,1,2.7,1500,4050,METROVALORES,SANTA FE,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,205,1,2.7,205,553.5,METROVALORES,PICAVAL,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,4782,1,2.7,4782,12911.4,METROVALORES,ACCIONES Y VALORES,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,11615,1,2.7,11615,31360.5,METROVALORES,PICAVAL,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,2500,1,2.71,2500,6775,ANALYTICA SECURITIES,METROVALORES,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,10000,1,2.75,10000,27500,SANTA FE,ADVFIN S.A.,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,585,1,2.75,585,1608.75,MERCAPITAL,METROVALORES,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,20000,1,2.75,20000,55000,SANTA FE,SANTA FE,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,5000,1,2.71,5000,13550,SANTA FE,METROVALORES,BVG
2/1/2019,ACCIONES,CORPORACION FAVORITA C.A.,115,1,2.76,115,317.4,SANTA FE,VALPACIFICO,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1053,1,0.96,1053,1010.88,PLUSBURSÁTIL,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,961,1,0.96,961,922.56,PLUSBURSÁTIL,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1075,1,0.96,1075,1032,PLUSBURSÁTIL,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,6438,1,0.95,6438,6116.1,SILVERCROSS,ACCIONES Y VALORES,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,10500,1,0.97,10500,10185,SILVERCROSS,SANTA FE,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,6000,1,0.98,6000,5880,SILVERCROSS,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,756,1,0.7,756,529.2,PLUSBURSÁTIL,MERCHANT VALORES,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,550,1,2.7,550,1485,ACCIONES Y VALORES,MERCHANT VALORES,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,5000,1,2.75,5000,13750,SANTA FE,ORION,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.75,1000,2750,SANTA FE,SANTA FE,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,1988,1,2.74,1988,5447.12,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,17739,1,2.74,17739,48604.86,ORION,ORION,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,17739,1,2.74,17739,48604.86,ORION,ORION,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,17739,1,2.74,17739,48604.86,ORION,ORION,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,17739,1,2.74,17739,48604.86,ORION,ORION,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,17739,1,2.74,17739,48604.86,ORION,ORION,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,11110,1,0.98,11110,10887.8,SILVERCROSS,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,15828,1,0.7,15828,11079.6,ORION,ORION,BVG
2/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,430,1,2.7,430,1161,ACCIONES Y VALORES,MERCHANT VALORES,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1524,1,1,1524,1524,SILVERCROSS,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,9000,1,1,9000,9000,SILVERCROSS,SILVERCROSS,BVG
2/4/2019,ACCIONES,BANCO GUAYAQUIL S.A.,11848,1,1,11848,11848,SILVERCROSS,SILVERCROSS,BVG
2/5/2019,ACCIONES,CERVECERIA NACIONAL CN S.A.,50,1,90,50,4500,PICAVAL,PICAVAL,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,16189,1,2.74,16189,44357.86,METROVALORES,ORION,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,500,1,2.74,500,1370,METROVALORES,METROVALORES,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,3650,1,2.74,3650,10001,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,116,1,2.71,116,314.36,VALUE,CITADEL,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,364,1,2.7,364,982.8,ACCIONES Y VALORES,CITADEL,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,455,1,2.7,455,1228.5,ACCIONES Y VALORES,CITADEL,BVG
2/5/2019,ACCIONES,BANCO PICHINCHA C.A.,800,100,99,80000,79200,ORION,METROVALORES,BVG
2/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,58,1,2.7,58,156.6,ACCIONES Y VALORES,PLUSBURSÁTIL,BVG
2/6/2019,ACCIONES,CORPORACION FAVORITA C.A.,800,1,2.75,800,2200,VECTORGLOBAL WMG,ORION,BVG
2/6/2019,ACCIONES,CORPORACION FAVORITA C.A.,827,1,2.75,827,2274.25,VECTORGLOBAL WMG,CASAREAL,BVG
2/6/2019,ACCIONES,CORPORACION FAVORITA C.A.,1385,1,2.75,1385,3808.75,ADVFIN S.A.,PLUSVALORES,BVG
2/6/2019,ACCIONES,SURPAPELCORP S.A.,80,1,4.25,80,340,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,2200,1,2.75,2200,6050,SILVERCROSS,ORION,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,3345,1,2.75,3345,9198.75,SILVERCROSS,ORION,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.75,1000,2750,SILVERCROSS,METROVALORES,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,4839,1,2.75,4839,13307.25,SILVERCROSS,SANTA FE,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,1500,1,2.75,1500,4125,SILVERCROSS,SANTA FE,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,4029,1,1,4029,4029,SILVERCROSS,ACCIONES Y VALORES,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1344,1,1,1344,1344,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,6930,1,1,6930,6930,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,4121,1,1,4121,4121,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1255,1,1,1255,1255,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,3769,1,1,3769,3769,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,15029,1,1,15029,15029,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,BANCO GUAYAQUIL S.A.,5606,1,1,5606,5606,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,9429,1,2.75,9429,25929.75,SILVERCROSS,ORION,BVG
2/7/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,4,1000,1000,4000,4000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/7/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,20,1000,1000,20000,20000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,2139,1,2.75,2139,5882.25,SILVERCROSS,SILVERCROSS,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,2000,1,2.75,2000,5500,METROVALORES,PICAVAL,BVG
2/7/2019,ACCIONES,SURPAPELCORP S.A.,90,1,4.25,90,382.5,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/7/2019,ACCIONES,BANCO PICHINCHA C.A.,10,100,99,1000,990,METROVALORES,METROVALORES,BVG
2/7/2019,ACCIONES,CERVECERIA NACIONAL CN S.A.,56,1,92,56,5152,INTERVALORES,SANTA FE,BVG
2/7/2019,ACCIONES,CORPORACION FAVORITA C.A.,1850,1,2.77,1850,5124.5,VECTORGLOBAL WMG,SANTA FE,BVG
2/7/2019,ACCIONES,BANCO PICHINCHA C.A.,210,100,97,21000,20370,METROVALORES,METROVALORES,BVG
2/7/2019,ACCIONES,BANCO PICHINCHA C.A.,210,100,97,21000,20370,METROVALORES,METROVALORES,BVG
2/7/2019,ACCIONES,BANCO PICHINCHA C.A.,210,100,97,21000,20370,METROVALORES,METROVALORES,BVG
2/8/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,4,1000,1000,4000,4000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/8/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/8/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.78,1000,2780,SANTA FE,SANTA FE,BVG
2/8/2019,ACCIONES,SURPAPELCORP S.A.,80,1,4.25,80,340,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/8/2019,ACCIONES,CORPORACION FAVORITA C.A.,1830,1,2.78,1830,5087.4,METROVALORES,ORION,BVG
2/8/2019,ACCIONES,CORPORACION FAVORITA C.A.,3596,1,2.78,3596,9996.88,ORION,ORION,BVG
2/11/2019,ACCIONES,CORPORACION FAVORITA C.A.,600,1,2.78,600,1668,SILVERCROSS,ADVFIN S.A.,BVG
2/11/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,10,1000,1000,10000,10000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/11/2019,ACCIONES,CORPORACION FAVORITA C.A.,4000,1,2.8,4000,11200,SILVERCROSS,SANTA FE,BVG
2/11/2019,ACCIONES,ALICOSTA BK HOLDING S.A.,200,1,10,200,2000,ALBION,VALPACIFICO,BVG
2/11/2019,ACCIONES,SURPAPELCORP S.A.,115,1,4.25,115,488.75,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/11/2019,ACCIONES,CORPORACION FAVORITA C.A.,11468,1,2.8,11468,32110.4,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
2/11/2019,ACCIONES,CORPORACION FAVORITA C.A.,10800,1,2.8,10800,30240,SANTA FE,SANTA FE,BVG
2/11/2019,ACCIONES,BANCO GUAYAQUIL S.A.,307,1,0.99,307,303.93,SILVERCROSS,CITADEL,BVG
2/11/2019,ACCIONES,BANCO GUAYAQUIL S.A.,215,1,0.96,215,206.4,PICAVAL,CITADEL,BVG
2/12/2019,ACCIONES,BANCO GUAYAQUIL S.A.,6000,1,1,6000,6000,SILVERCROSS,SILVERCROSS,BVG
2/12/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1488,1,0.97,1488,1443.36,ALBION,ALBION,BVG
2/12/2019,ACCIONES,Cerro Verde Forestal S.A. (BIGFOREST),5500,1,33.5,5500,184250,ALBION,ALBION,BVG
2/12/2019,ACCIONES,EL REFUGIO FORESTAL (HOMEFOREST) S.A.,25000,1,27,25000,675000,ALBION,ALBION,BVG
2/12/2019,ACCIONES,LA COLINA FORESTAL (HILLFOREST) S.A.,20000,1,18,20000,360000,ALBION,ALBION,BVG
2/12/2019,ACCIONES,LA SABANA FORESTAL (PLAINFOREST) S.A.,24000,1,17,24000,408000,ALBION,ALBION,BVG
2/12/2019,ACCIONES,LA CAMPIÑA FORESTAL (STRONGFOREST) S.A.,22000,1,31.5,22000,693000,ALBION,ALBION,BVG
2/12/2019,ACCIONES,CORPORACION FAVORITA C.A.,89,1,2.81,89,250.09,SANTA FE,SANTA FE,BVG
2/12/2019,ACCIONES,BANCO GUAYAQUIL S.A.,3000,1,1,3000,3000,SILVERCROSS,CITADEL,BVG
2/12/2019,ACCIONES,BANCO GUAYAQUIL S.A.,18725,1,1,18725,18725,SILVERCROSS,SILVERCROSS,BVG
2/12/2019,ACCIONES,BANCO GUAYAQUIL S.A.,12383,1,1,12383,12383,SILVERCROSS,SILVERCROSS,BVG
2/12/2019,ACCIONES,BANCO GUAYAQUIL S.A.,19312,1,1,19312,19312,SILVERCROSS,SILVERCROSS,BVG
2/13/2019,ACCIONES,BANCO GUAYAQUIL S.A.,35000,1,0.97,35000,33950,ALBION,ALBION,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,727,1,2.8,727,2035.6,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,450,1,2.8,450,1260,ADVFIN S.A.,CASAREAL,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,2109,1,2.78,2109,5863.02,ORION,ORION,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,2109,1,2.78,2109,5863.02,ORION,ORION,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,2109,1,2.78,2109,5863.02,ORION,ORION,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,2109,1,2.78,2109,5863.02,ORION,ORION,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,1074,1,2.8,1074,3007.2,METROVALORES,METROVALORES,BVG
2/13/2019,ACCIONES,CORPORACION FAVORITA C.A.,274,1,2.8,274,767.2,ADVFIN S.A.,METROVALORES,BVG
2/13/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,3455,1,0.7,3455,2418.5,METROVALORES,ANALYTICA SECURITIES,BVG
2/13/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,3000,1,0.7,3000,2100,ADVFIN S.A.,ANALYTICA SECURITIES,BVG
2/13/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,15000,1,0.7,15000,10500,ADVFIN S.A.,ANALYTICA SECURITIES,BVG
2/14/2019,ACCIONES,BANCO PICHINCHA C.A.,9,100,100,900,900,METROVALORES,METROVALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,274,1,2.8,274,767.2,ADVFIN S.A.,METROVALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,3523,1,2.8,3523,9864.4,ACCIONES Y VALORES,MERCHANT VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,12,1,2.8,12,33.6,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,95,1,2.81,95,266.95,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,3405,1,2.8,3405,9534,SANTA FE,SANTA FE,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,260,1,2.8,260,728,SANTA FE,SANTA FE,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,308,1,2.8,308,862.4,SANTA FE,SANTA FE,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,1122,1,2.8,1122,3141.6,SANTA FE,MERCHANT VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,1878,1,2.8,1878,5258.4,SANTA FE,MERCHANT VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,2781,1,2.8,2781,7786.8,SANTA FE,MERCHANT VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,3903,1,2.8,3903,10928.4,SANTA FE,PLUSBURSÁTIL,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,6878,1,2.8,6878,19258.4,SANTA FE,MERCHANT VALORES,BVG
2/15/2019,ACCIONES,CORPORACION FAVORITA C.A.,923,1,2.8,923,2584.4,ADVFIN S.A.,MERCHANT VALORES,BVG
2/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,2472,1,2.8,2472,6921.6,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,7495,1,2.8,7495,20986,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,1208,1,2.8,1208,3382.4,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,1900,1,2.8,1900,5320,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/18/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,4,1000,1000,4000,4000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/18/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,2540,1,0.67,2540,1701.8,ORION,VALUE,BVG
2/18/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,5,1000,1000,5000,5000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/18/2019,ACCIONES,SURPAPELCORP S.A.,110,1,4.25,110,467.5,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,12000,1,2.8,12000,33600,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/19/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1395,1,0.72,1395,1004.4,METROVALORES,METROVALORES,BVG
2/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,16,1,2.8,16,44.8,MERCAPITAL,MERCAPITAL,BVG
2/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,338,1,2.8,338,946.4,METROVALORES,MERCHANT VALORES,BVG
2/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,171,1,1,171,171,SILVERCROSS,SILVERCROSS,BVG
2/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,329,1,1,329,329,SILVERCROSS,SILVERCROSS,BVG
2/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,500,1,1,500,500,SILVERCROSS,SILVERCROSS,BVG
2/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,579,1,1,579,579,SILVERCROSS,SILVERCROSS,BVG
2/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,224,1,1,224,224,SILVERCROSS,SILVERCROSS,BVG
2/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,243,1,1,243,243,SILVERCROSS,SILVERCROSS,BVG
2/19/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/19/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,50,1000,1000,50000,50000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,10000,1,2.79,10000,27900,SANTA FE,PLUSBURSÁTIL,BVG
2/19/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,364,1,2.8,364,1019.2,CASAREAL,MERCHANT VALORES,BVG
2/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,130,1,2.78,130,361.4,SANTA FE,CITADEL,BVG
2/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,15,1,2.78,15,41.7,CASAREAL,CITADEL,BVG
2/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,65,1,2.78,65,180.7,CASAREAL,CITADEL,BVG
2/20/2019,ACCIONES,SURPAPELCORP S.A.,80,1,4.25,80,340,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1500,1,1,1500,1500,MERCAPITAL,CITADEL,BVG
2/20/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,5,1000,1000,5000,5000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/20/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,5,1000,1000,5000,5000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,21125,1,1,21125,21125,SILVERCROSS,METROVALORES,BVG
2/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,4900,1,2.79,4900,13671,ACCIONES Y VALORES,MERCHANT VALORES,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2155,1,1,2155,2155,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,3500,1,1,3500,3500,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,3733,1,1,3733,3733,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,547,1,1,547,547,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,642,1,2.8,642,1797.6,MERCAPITAL,ACCIONES Y VALORES,BVG
2/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,2100,1,2.79,2100,5859,ACCIONES Y VALORES,MERCHANT VALORES,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,6355,1,1,6355,6355,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,7500,1,1,7500,7500,SILVERCROSS,CITADEL,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,147527,1,1,147527,147527,SILVERCROSS,PLUSBURSÁTIL,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1000,1,1,1000,1000,SILVERCROSS,CITADEL,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,13912,1,1,13912,13912,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,18157,1,1,18157,18157,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,349117,1,1,349117,349117,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,SURPAPELCORP S.A.,100,1,4.25,100,425,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,840,1,1,840,840,SILVERCROSS,SILVERCROSS,BVG
2/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,16026,1,1,16026,16026,SILVERCROSS,SILVERCROSS,BVG
2/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,1830,1,2.78,1830,5087.4,PLUSBURSÁTIL,PICAVAL,BVG
2/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,100,1,2.78,100,278,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
2/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,300,1,2.78,300,834,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
2/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,4081,1,2.78,4081,11345.18,ACCIONES Y VALORES,PICAVAL,BVG
2/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,1400,1,2.78,1400,3892,ACCIONES Y VALORES,PICAVAL,BVG
2/22/2019,ACCIONES,SURPAPELCORP S.A.,60,1,4.25,60,255,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,309,1,2.78,309,859.02,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,19,1000,1000,19000,19000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,20,1000,1000,20000,20000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/22/2019,ACCIONES,CRISTALERIA DEL ECUADOR S.A. CRIDESA,100,1,4,100,400,CASAREAL,SANTA FE,BVG
2/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,8,1000,1000,8000,8000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/25/2019,ACCIONES,CORPORACION FAVORITA C.A.,58,1,2.76,58,160.08,MERCAPITAL,ADVFIN S.A.,BVG
2/25/2019,ACCIONES,SURPAPELCORP S.A.,100,1,4.25,100,425,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/25/2019,ACCIONES,SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS S.A.,4008,1,0.84,4008,3366.72,VALPACIFICO,VALPACIFICO,BVG
2/25/2019,ACCIONES,INVERSANCARLOS S.A.,1597,1,1,1597,1597,VALPACIFICO,VALPACIFICO,BVG
2/25/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,10,1000,1000,10000,10000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
2/26/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2771,1,1,2771,2771,ANALYTICA SECURITIES,SILVERCROSS,BVG
2/26/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,2060,1,0.73,2060,1503.8,METROVALORES,METROVALORES,BVG
2/26/2019,ACCIONES,BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA,90000,1,1.05,90000,94500,CASAREAL,CASAREAL,BVG
